score,time
220232126427,160
321502918488,141
445315019,133
1798705514,137
4591844010,141
424691021910,126
6326018716,140
11704680451,158
207944990,139
9525487178,141
929387982,196
71379821069,141
718902295,143
2757114070,144
1507498459,141
387110907437,141
202368452714,140
1300686214,155
793977317,138
134666387,139
