score,time
214710397045,39
405268979198,12
165462967573,15
14475673572,13
29447502,15
508434068784,14
6914001850,14
162935574489,16
27429182596,13
55135527478,14
12103614010,30
76244811531,14
24234752837,15
34130162982,15
2550666653,13
399939806731,14
281717865230,13
661172866,13
31609235027,15
68868902933,14
