score,time
343964399897,31
553353701928,20
15158595697,21
10321551532,22
144305495942,22
650151861524,23
36154549214,22
94248770399,23
37315300532,21
984293216,21
303344108,23
117995917075,22
1616579515,19
2496645186,23
67818860725,23
395056417357,20
386479534294,24
1337486112,20
294190803,19
2343998599,22
